timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,Above Ground z,Target z
5.91812,-0.259334,-0.112351,-3,-0.669236,0.181534,0.0786455,0.77404,-1.36192,1.03337,-1.24957,2.50806,0.6
5.93811,-0.260274,-0.116879,-3,-0.786115,0.182192,0.0818154,0.775721,-1.35956,1.03599,-1.24268,2.52969,0.6
5.95815,-0.258988,-0.115272,-3,-0.901386,0.181291,0.0806901,0.777007,-1.35795,1.03599,-1.24268,2.52969,0.6
5.9781,-0.250638,-0.114362,-3,-1.01575,0.175446,0.0800535,0.778418,-1.35632,1.02906,-1.24195,2.49081,0.6
5.99813,-0.248306,-0.111866,-3,-1.12762,0.173814,0.0783065,0.780749,-1.35382,1.02906,-1.24195,2.49081,0.6
6.0181,-0.24499,-0.114229,-3,-1.24184,0.171493,0.0799606,0.783273,-1.35135,1.02826,-1.23712,2.50343,0.6
6.03808,-0.243136,-0.117875,-3,-1.35972,0.170195,0.0825124,0.785025,-1.34979,1.02816,-1.23191,2.48927,0.6
6.05813,-0.240333,-0.115504,-3,-1.47522,0.168233,0.0808525,0.787827,-1.34742,1.02816,-1.23191,2.48927,0.6
6.07808,-0.238041,-0.117403,-3,-1.59263,0.166629,0.0821824,0.789813,-1.34582,1.02785,-1.22841,2.48927,0.6
6.09815,-0.234903,-0.114978,-3,-1.7076,0.164432,0.0804846,0.792951,-1.34339,1.02785,-1.22841,2.48927,0.6
6.11805,-0.230144,-0.116391,-3,-1.824,0.161101,0.0814737,0.795127,-1.34176,1.02527,-1.22537,2.48927,0.6
6.13808,-0.224945,-0.116642,-3,-1.94064,0.157461,0.0816493,0.798529,-1.33928,1.02347,-1.22264,2.47173,0.6
6.15799,-0.222506,-0.11623,-3,-2.05687,0.155754,0.081361,0.800968,-1.33887,1.02347,-1.22264,2.47173,0.6
6.17798,-0.218415,-0.116419,-3,-2.17329,0.152891,0.0814936,0.804752,-1.33816,1.02317,-1.22174,2.44695,0.6
6.19799,-0.215814,-0.115894,-3,-2.28918,0.15107,0.0811259,0.807353,-1.33764,1.02317,-1.22174,2.44695,0.6
6.21798,-0.210552,-0.117395,-3,-2.40658,0.147386,0.0821765,0.811354,-1.33677,1.02191,-1.21938,2.44472,0.6
6.23809,-0.209697,-0.117504,-3,-2.52408,0.146788,0.0822529,0.814082,-1.33615,1.02378,-1.21864,2.44913,0.6
6.25799,-0.205542,-0.116513,-3,-2.64059,0.143879,0.0815588,0.818237,-1.33516,1.02378,-1.21864,2.44913,0.6
6.27798,-0.202731,-0.116225,-3,-2.75682,0.141912,0.0813573,0.821048,-1.33487,1.02378,-1.21864,2.44913,0.6
6.2984,-0.198446,-0.116284,-3,-2.8731,0.138912,0.0813988,0.825332,-1.33493,1.02378,-1.21864,2.44913,0.6
6.31806,-0.196053,-0.118793,-3,-2.99189,0.137237,0.0831548,0.828223,-1.33487,1.02428,-1.21608,2.44913,0.6
6.33797,-0.188792,-0.118206,-3,-3,0.132154,0.0827444,0.832602,-1.33466,1.02139,-1.21645,2.40817,0.6
6.35797,-0.185839,-0.117975,-3,-3,0.130087,0.0825825,0.835556,-1.33443,1.02139,-1.21645,2.40817,0.6
6.37795,-0.183708,-0.117463,-3,-3,0.128596,0.0822243,0.840028,-1.33395,1.02374,-1.21649,2.41481,0.6
6.39791,-0.180733,-0.117189,-3,-3,0.126513,0.0820325,0.843003,-1.33368,1.02374,-1.21649,2.41481,0.6
6.41794,-0.176246,-0.116817,-3,-3,0.123373,0.0817721,0.84749,-1.33331,1.02374,-1.21649,2.41481,0.6
6.43808,-0.173299,-0.118464,-3,-3,0.121309,0.0829245,0.850499,-1.33298,1.0238,-1.21451,2.41026,0.6
6.45797,-0.170279,-0.118068,-3,-3,0.119195,0.0826475,0.853519,-1.33258,1.0238,-1.21451,2.41026,0.6
6.47791,-0.166853,-0.118783,-3,-3,0.116797,0.0831481,0.858054,-1.33187,1.02491,-1.21309,2.41026,0.6
6.49801,-0.165338,-0.118516,-3,-3,0.115737,0.0829614,0.859569,-1.3316,1.02491,-1.21309,2.41026,0.6
6.51793,-0.161761,-0.119939,-3,-3,0.113233,0.0839575,0.864118,-1.33072,1.02588,-1.21078,2.41026,0.6
6.53797,-0.156756,-0.11844,-3,-3,0.109729,0.0829081,0.869123,-1.32922,1.02588,-1.21078,2.41026,0.6
6.55798,-0.152166,-0.116998,-3,-3,0.106516,0.0818987,0.872583,-1.32802,1.02475,-1.21102,2.37713,0.6
6.57791,-0.148152,-0.1175,-3,-3,0.103706,0.0822498,0.877717,-1.32618,1.02587,-1.20868,2.37261,0.6
6.59793,-0.144766,-0.116248,-3,-3,0.101336,0.0813739,0.881103,-1.32493,1.02587,-1.20868,2.37261,0.6
6.61788,-0.139509,-0.11543,-3,-3,0.0976562,0.0808008,0.886119,-1.32301,1.02563,-1.20759,2.33475,0.6
6.63788,-0.136202,-0.114123,-3,-3,0.0953412,0.0798861,0.889426,-1.32171,1.02563,-1.20759,2.33475,0.6
6.6579,-0.132262,-0.112577,-3,-3,0.0925831,0.078804,0.893366,-1.32016,1.02563,-1.20759,2.33475,0.6
6.6779,-0.13172,-0.11768,-3,-3,0.0922041,0.0823758,0.895662,-1.31924,1.02738,-1.20156,2.33612,0.6
