timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,Above Ground Z,Target Z
4.66068,-0.366354,0.0447322,-1.71666,3,0.256448,-0.0313125,1.47986,-0.706422,1.84621,-0.751154,4.23041,0.6
4.68067,-0.384015,0.0356446,-2.10067,3,0.26881,-0.0249512,1.4622,-0.71551,1.84621,-0.751154,4.23041,0.6
4.70071,-0.40923,0.0223796,-2.5099,3,0.286461,-0.0156657,1.43698,-0.728775,1.84621,-0.751154,4.23041,0.6
4.7207,-0.361178,0.0439432,-2.87108,3,0.252824,-0.0307602,1.421,-0.737378,1.78217,-0.781321,4.17595,0.6
4.74069,-0.374323,0.0392371,-3,3,0.262026,-0.027466,1.39585,-0.750474,1.77018,-0.789711,4.212,0.6
4.76068,-0.393304,0.0300621,-3,3,0.275313,-0.0210435,1.37687,-0.759649,1.77018,-0.789711,4.212,0.6
4.78069,-0.387579,0.0370324,-3,3,0.271305,-0.0259226,1.34982,-0.773013,1.7374,-0.810045,4.212,0.6
4.8007,-0.402782,0.0198324,-3,3,0.281948,-0.0138827,1.33269,-0.781663,1.73548,-0.801496,4.14527,0.6
4.82068,-0.427162,0.00724013,-3,3,0.299013,-0.00506809,1.30831,-0.794256,1.73548,-0.801496,4.14527,0.6
4.84069,-0.42011,0.013025,-3,3,0.294077,-0.00911747,1.29291,-0.802392,1.71302,-0.815417,4.17769,0.6
4.86069,-0.441996,0.00121853,-3,3,0.309397,-0.000852968,1.27102,-0.814198,1.71302,-0.815417,4.17769,0.6
4.8807,-0.43036,0.00777683,-3,3,0.301252,-0.00544378,1.25387,-0.821989,1.68423,-0.829766,4.13757,0.6
4.90071,-0.438476,0.00139614,-3,3,0.306933,-0.000977298,1.22952,-0.83331,1.668,-0.834706,4.14813,0.6
4.92073,-0.453815,-0.00590936,-3,2.99409,0.317671,0.00413655,1.21418,-0.840615,1.668,-0.834706,4.14813,0.6
4.9407,-0.46555,-0.0100679,-3,2.98402,0.325885,0.00704751,1.19247,-0.851219,1.65802,-0.841151,4.20392,0.6
4.96073,-0.479198,-0.0169026,-3,2.96712,0.335439,0.0118318,1.17882,-0.858054,1.65802,-0.841151,4.20392,0.6
4.9807,-0.49848,-0.0268073,-3,2.94031,0.348936,0.0187651,1.15954,-0.867958,1.65802,-0.841151,4.20392,0.6
5.00072,-0.511225,-0.0330151,-3,2.9073,0.357858,0.0231105,1.14679,-0.874166,1.65802,-0.841151,4.20392,0.6
5.02075,-0.530149,-0.0417518,-3,2.86555,0.371105,0.0292263,1.12787,-0.882903,1.65802,-0.841151,4.20392,0.6
5.04073,-0.542006,-0.0473792,-3,2.81817,0.379405,0.0331655,1.11601,-0.88853,1.65802,-0.841151,4.20392,0.6
5.06075,-0.558697,-0.055528,-3,2.76264,0.391088,0.0388696,1.09932,-0.896679,1.65802,-0.841151,4.20392,0.6
5.08072,-0.505653,-0.0348264,-3,2.72781,0.353957,0.0243785,1.0889,-0.901923,1.59455,-0.867096,4.13601,0.6
5.1007,-0.501692,-0.0365817,-3,2.69123,0.351185,0.0256072,1.07427,-0.909508,1.57597,-0.872926,4.10207,0.6
5.12073,-0.511405,-0.0415882,-3,2.64964,0.357983,0.0291117,1.06456,-0.914514,1.57597,-0.872926,4.10207,0.6
5.14071,-0.515593,-0.0432065,-3,2.60644,0.360915,0.0302445,1.0501,-0.921927,1.56569,-0.87872,4.1007,0.6
5.16074,-0.524543,-0.0479429,-3,2.55849,0.36718,0.0335601,1.04115,-0.926663,1.56569,-0.87872,4.1007,0.6
5.18073,-0.529737,-0.0511153,-3,2.50738,0.370816,0.0357807,1.0287,-0.933469,1.55844,-0.882354,4.09105,0.6
5.20073,-0.527839,-0.0507079,-3,2.45667,0.369487,0.0354956,1.02103,-0.937812,1.54887,-0.887104,4.07803,0.6
5.22073,-0.538419,-0.0569286,-3,2.39974,0.376893,0.03985,1.01045,-0.944033,1.54887,-0.887104,4.07803,0.6
5.24072,-0.535569,-0.0536935,-3,2.34605,0.374898,0.0375855,1.00398,-0.947991,1.53955,-0.894298,4.09105,0.6
5.26072,-0.546828,-0.0588248,-3,2.28722,0.38278,0.0411774,0.992726,-0.953123,1.53955,-0.894298,4.09105,0.6
5.28074,-0.536488,-0.0562404,-3,2.23098,0.375541,0.0393683,0.985844,-0.956371,1.52233,-0.900131,4.04466,0.6
5.30072,-0.545916,-0.0608275,-3,2.17015,0.382141,0.0425792,0.976416,-0.960958,1.52233,-0.900131,4.04466,0.6
5.32072,-0.551629,-0.0637231,-3,2.10643,0.38614,0.0446062,0.970703,-0.963854,1.52233,-0.900131,4.04466,0.6
5.34072,-0.546372,-0.0618433,-3,2.04459,0.38246,0.0432903,0.962953,-0.967961,1.50933,-0.906117,4.09262,0.6
5.36074,-0.551012,-0.0644274,-3,1.98016,0.385709,0.0450991,0.958313,-0.970545,1.50933,-0.906117,4.09262,0.6
5.38073,-0.553422,-0.062813,-3,1.91735,0.387396,0.0439691,0.950148,-0.97288,1.50357,-0.910067,4.08973,0.6
5.40073,-0.558298,-0.0642597,-3,1.85309,0.390809,0.0449818,0.945272,-0.974327,1.50357,-0.910067,4.08973,0.6
5.42074,-0.564802,-0.0662754,-3,1.78681,0.395362,0.0463928,0.938768,-0.976343,1.50357,-0.910067,4.08973,0.6
5.44071,-0.547957,-0.0607422,-3,1.72607,0.38357,0.0425195,0.934948,-0.977591,1.48291,-0.916848,4.05871,0.6
5.46079,-0.549717,-0.061335,-3,1.66474,0.384802,0.0429345,0.933188,-0.978184,1.48291,-0.916848,4.05871,0.6
5.4807,-0.552432,-0.0619312,-3,1.6028,0.386703,0.0433519,0.928491,-0.97984,1.48092,-0.917909,4.09232,0.6
5.50076,-0.557199,-0.0626071,-3,1.5402,0.390039,0.0438249,0.923724,-0.980516,1.48092,-0.917909,4.09232,0.6
5.52078,-0.561078,-0.0619369,-3,1.47826,0.392754,0.0433558,0.919846,-0.979846,1.48092,-0.917909,4.09232,0.6
5.54079,-0.552757,-0.0624567,-3,1.4158,0.38693,0.0437197,0.914808,-0.978804,1.46757,-0.916348,4.0985,0.6
5.5608,-0.555619,-0.0617377,-3,1.35407,0.388933,0.0432164,0.911947,-0.978085,1.46757,-0.916348,4.0985,0.6
5.58078,-0.55279,-0.0609016,-3,1.29316,0.386953,0.0426311,0.908376,-0.976946,1.46117,-0.916044,4.0985,0.6
